sentence_id,token_id,token,tag
132,6,Harvey,B-DISASTER
132,7,",",O
132,8,Houston,B-LOCATION
132,9,Awash,O
132,10,in,O
132,11,Chemicals,O
133,0,Dairy,O
133,1,Queen,O
133,2,in,O
133,3,Wharton,O
133,4,now,O
133,5,.,O
133,6,All,O
133,7,southeast,O
133,8,Texas,B-LOCATION
133,9,affected,O
133,10,.,O
133,11,Hurricane,B-DISASTER
133,12,Harvey,I-DISASTER
134,0,Listen,O
134,1,:,O
134,2,Powerful,O
134,3,Hurricane,B-DISASTER
134,4,Maria,I-DISASTER
134,5,lashes,O
134,6,St,O
134,7,.,O
134,8,Croix,O
134,9,",",O
134,10,takes,O
134,11,aim,O
134,12,at,O
134,13,Puerto,B-LOCATION
134,14,Rico,I-LOCATION
135,0,Work,O
135,1,on,O
135,2,the,O
135,3,outages,O
135,4,with,O
135,5,is,O
135,6,going,O
135,7,well,O
135,8,in,O
135,9,the,O
135,10,Gainesville,O
135,11,area,O
135,12,.,O
135,13,‚,O
135,14,úä,O
135,15,·,O
135,16,oøB,O
135,17,·,O
135,18,Ωá7,O
135,19,·,O
135,20,oøB,O
135,21,‚,O
135,22,ö,O
135,23,Ô,O
135,24,è,O
135,25,Irma,B-DISASTER
136,0,Mobilehomes,O
136,1,battered,O
136,2,but,O
136,3,largely,O
136,4,intact,O
136,5,after,O
136,6,Irma,B-DISASTER
136,7,-,O
136,8,manufacturedhomes,O
137,0,A,O
137,1,devastating,O
137,2,earthquake,B-DISASTER
137,3,has,O
137,4,claimed,O
137,5,hundreds,O
137,6,of,O
137,7,lives,O
137,8,",",O
137,9,details,O
137,10,still,O
137,11,emerging,O
137,12,.,O
138,0,My,O
138,1,Harvey,B-DISASTER
138,2,damage,O
138,3,looks,O
138,4,like,O
138,5,a,O
138,6,mutating,O
138,7,Tetsuo,O
138,8,from,O
138,9,Akira,O
139,0,Harvey,B-DISASTER
139,1,damage,O
139,2,could,O
139,3,reach,O
139,4,$,O
139,5,180,O
139,6,billion,O
139,7,-,O
140,0,Now,O
140,1,Hatteras,O
140,2,Island,O
140,3,getting,O
140,4,hammered,O
140,5,by,O
140,6,Hurricane,B-DISASTER
140,7,Maria,I-DISASTER
141,0,BREAKING,O
141,1,President,O
141,2,Trump,O
141,3,to,O
141,4,pledge,O
141,5,$,O
141,6,1,O
141,7,million,O
141,8,in,O
141,9,personal,O
141,10,funds,O
141,11,to,O
141,12,Harvey,B-DISASTER
141,13,relief,O
141,14,efforts,O
141,15,.,O
142,0,large,O
142,1,tree,O
142,2,down,O
142,3,in,O
142,4,boyntonbeach,O
142,5,just,O
142,6,came,O
142,7,out,O
142,8,of,O
142,9,a,O
142,10,tornado,B-DISASTER
142,11,warning,O
142,12,Hurrcane,O
142,13,Irma,B-DISASTER
143,0,ICYMI,O
143,1,:,O
143,2,RARadio,O
143,3,Samaritan,O
143,4,',O
143,5,s,O
143,6,Purse,O
143,7,Ramping,O
143,8,Up,O
143,9,Aid,O
143,10,Efforts,O
143,11,in,O
143,12,Caribbean,O
143,13,After,O
143,14,Hurricane,B-DISASTER
143,15,Maria,I-DISASTER
144,0,Robert,O
144,1,De,O
144,2,Niro,O
144,3,Vows,O
144,4,to,O
144,5,Help,O
144,6,Barbuda,O
144,7,Rebuild,O
144,8,After,O
144,9,Hurricane,B-DISASTER
144,10,Irma,I-DISASTER
144,11,Devastation,O
145,0,Damage,O
145,1,from,O
145,2,Irma,B-DISASTER
145,3,at,O
145,4,Our,O
145,5,House,O
145,6,.,O
145,7,ὡ4,O
145,8,Atleast,O
145,9,It,O
145,10,is,O
145,11,Property,O
145,12,Damage,O
145,13,that,O
145,14,can,O
145,15,be,O
145,16,Fixed,O
145,17,.,O
145,18,Irma,B-DISASTER
145,19,AWeek,O
145,20,Later,O
146,0,Currently,O
146,1,stuck,O
146,2,on,O
146,3,Monroe,O
146,4,.,O
146,5,.,O
146,6,.,O
146,7,.,O
146,8,R,O
146,9,.,O
146,10,I,O
146,11,.,O
146,12,P,O
146,13,my,O
146,14,truck,O
146,15,.,O
146,16,.,O
146,17,.,O
146,18,Hurricane,B-DISASTER
146,19,Harvey,I-DISASTER
147,0,Rescue,O
147,1,operations,O
147,2,in,O
147,3,full,O
147,4,swing,O
147,5,in,O
147,6,Houston,B-LOCATION
147,7,as,O
147,8,people,O
147,9,flee,O
147,10,flooding,O
147,11,from,O
147,12,Tropical,B-DISASTER
147,13,Storm,I-DISASTER
147,14,Harvey,B-DISASTER
147,15,.,O
148,0,Some,O
148,1,homeowners,O
148,2,impacted,O
148,3,by,O
148,4,Irma,B-DISASTER
148,5,may,O
148,6,qualify,O
148,7,to,O
148,8,temporarily,O
148,9,stop,O
148,10,paying,O
148,11,their,O
148,12,mortgage,O
149,0,Back,O
149,1,in,O
149,2,Florida,B-LOCATION
149,3,.,O
149,4,Will,O
149,5,head,O
149,6,home,O
149,7,in,O
149,8,a,O
149,9,couple,O
149,10,days,O
149,11,.,O
149,12,Missing,O
149,13,Puerto,B-LOCATION
149,14,Rico,I-LOCATION
149,15,already,O
149,16,.,O
150,0,ShelterBox,O
150,1,working,O
150,2,closely,O
150,3,with,O
150,4,Rotary,O
150,5,in,O
150,6,the,O
150,7,Caribbean,O
150,8,following,O
150,9,Hurricane,B-DISASTER
150,10,Irma,I-DISASTER
150,11,Irma,B-DISASTER
150,12,.,O
150,13,.,O
150,14,.,O
151,0,windturbines,O
151,1,stand,O
151,2,up,O
151,3,intact,O
151,4,after,O
151,5,Hurricane,B-DISASTER
151,6,Maria,I-DISASTER
151,7,surrounded,O
151,8,by,O
151,9,total,O
151,10,devastation,O
151,11,in,O
151,12,Puerto,B-LOCATION
151,13,Rico,I-LOCATION
151,14,.,O
152,0,Helping,O
152,1,people,O
152,2,affected,O
152,3,by,O
152,4,Irma,B-DISASTER
153,0,Hurricane,B-DISASTER
153,1,Maria,I-DISASTER
153,2,:,O
153,3,Anguilla,O
153,4,fears,O
153,5,further,O
153,6,devastation,O
153,7,as,O
153,8,island,O
153,9,struggles,O
153,10,with,O
153,11,Irma,B-DISASTER
153,12,clear-up,O
154,0,See,O
154,1,what,O
154,2,Maria,B-DISASTER
154,3,did,O
154,4,to,O
154,5,the,O
154,6,Caribbean,O
154,7,Social,O
154,8,Media,O
155,0,Flooded,O
155,1,but,O
155,2,still,O
155,3,a,O
155,4,beautiful,O
155,5,city,O
155,6,nevertheless,O
155,7,.,O
155,8,ὄFὤF,O
155,9,Harvey2017,O
155,10,Houston,B-LOCATION
155,11,Hurricane,B-DISASTER
155,12,Harvey,I-DISASTER
156,0,Post,O
156,1,Irma,B-DISASTER
156,2,pics,O
156,3,.,O
157,0,Feds,O
157,1,Move,O
157,2,to,O
157,3,Crack,O
157,4,Down,O
157,5,on,O
157,6,Hurricane,B-DISASTER
157,7,Harvey,I-DISASTER
157,8,Scammers,O
157,9,-,O
157,10,scams,O
157,11,fraud,O
157,12,harvey,B-DISASTER
158,0,It,O
158,1,sure,O
158,2,is,O
158,3,.,O
158,4,:,O
158,5,Harvey,B-DISASTER
158,6,',O
158,7,s,O
158,8,potential,O
158,9,fiscal,O
158,10,impact,O
158,11,to,O
158,12,the,O
158,13,state,O
158,14,',O
158,15,mind-boggling,O
158,16,',O
158,17,via,O
159,0,Elon,O
159,1,Musk,O
159,2,floats,O
159,3,solar,O
159,4,overhaul,O
159,5,of,O
159,6,Puerto,B-LOCATION
159,7,Rico,I-LOCATION
159,8,power,O
159,9,grid,O
159,10,",",O
159,11,governor,O
159,12,says,O
159,13,"""",O
159,14,Let,O
159,15,',O
159,16,s,O
159,17,talk,O
159,18,"""",O
160,0,How,O
160,1,to,O
160,2,track,O
160,3,the,O
160,4,ongoing,O
160,5,fallout,O
160,6,from,O
160,7,Hurricane,B-DISASTER
160,8,Harvey,I-DISASTER
160,9,",",O
160,10,by,O
161,0,This,O
161,1,is,O
161,2,what,O
161,3,was,O
161,4,left,O
161,5,of,O
161,6,my,O
161,7,once,O
161,8,beautiful,O
161,9,rustic,O
161,10,office,O
161,11,door,O
161,12,at,O
161,13,school,O
161,14,after,O
161,15,Irma,B-DISASTER
161,16,.,O
161,17,Thankful,O
161,18,for,O
161,19,no,O
161,20,major,O
161,21,damage,O
161,22,.,O
162,0,University,O
162,1,head,O
162,2,ousted,O
162,3,over,O
162,4,Irma,B-DISASTER
162,5,evacuations,O
163,0,post,O
163,1,hurricane,B-DISASTER
163,2,irma,I-DISASTER
163,3,clean,O
163,4,up,O
163,5,ft,O
163,6,.,O
163,7,dad,O
163,8,and,O
163,9,a,O
163,10,machete,O
163,11,portra160,O
164,0,Austin,O
164,1,',O
164,2,s,O
164,3,TurnKey,O
164,4,Vacation,O
164,5,Rentals,O
164,6,takes,O
164,7,a,O
164,8,hit,O
164,9,from,O
164,10,Harvey,B-DISASTER
164,11,on,O
164,12,Texas,B-LOCATION
164,13,coast,O
165,0,Hurricane,B-DISASTER
165,1,Maria,I-DISASTER
165,2,',O
165,3,s,O
165,4,devastating,O
165,5,strength,O
165,6,leaves,O
165,7,island,O
165,8,powerless,O
166,0,Struggling,O
166,1,Puerto,B-LOCATION
166,2,Rico,I-LOCATION
166,3,children,O
166,4,',O
166,5,s,O
166,6,Hospital,B-INFRASTRUCTURE
166,7,gets,O
166,8,Solar,O
166,9,p,O
166,10,.,O
166,11,.,O
166,12,.,O
166,13,-,O
166,14,-,O
166,15,Childrens,O
166,16,Topstories,O
167,0,Puerto,B-LOCATION
167,1,Rico,I-LOCATION
167,2,',O
167,3,s,O
167,4,Massive,O
167,5,Blackout,O
167,6,Underscores,O
167,7,Island,O
167,8,',O
167,9,s,O
167,10,Fragile,O
167,11,Electrical,O
167,12,System,O
168,0,Woman,O
168,1,makes,O
168,2,‚,O
168,3,Äòsexy,O
168,4,‚,O
168,5,Äô,O
168,6,sign,O
168,7,to,O
168,8,get,O
168,9,power,O
168,10,back,O
168,11,on,O
168,12,after,O
168,13,Irma,B-DISASTER
168,14,via,O
169,0,Battered,O
169,1,by,O
169,2,Hurricane,B-DISASTER
169,3,Irma,I-DISASTER
169,4,",",O
169,5,thousands,O
169,6,flee,O
169,7,St,O
169,8,.,O
169,9,John,O
169,10,island,O
169,11,in,O
169,12,path,O
169,13,of,O
169,14,the,O
169,15,next,O
169,16,storm,B-DISASTER
169,17,pinoy,O
169,18,‚,O
169,19,Ä,O
169,20,¶,O
170,0,Looks,O
170,1,like,O
170,2,potential,O
170,3,tornado,B-DISASTER
170,4,touched,O
170,5,down,O
170,6,on,O
170,7,Delray,O
170,8,Beach,O
170,9,Meridian,O
170,10,hurricaneimra,O
170,11,Hurricaine,O
170,12,Irma2017,O
171,0,Hurricanes,O
171,1,Irma,B-DISASTER
171,2,",",O
171,3,Harvey,B-DISASTER
171,4,and,O
171,5,disaster,O
171,6,recovery,O
171,7,planning,O
171,8,BCDR,O
172,0,google-news,O
172,1,Puerto,B-LOCATION
172,2,Rico,I-LOCATION
172,3,',O
172,4,s,O
172,5,storm,B-DISASTER
172,6,of,O
172,7,misery,O
173,0,The,O
173,1,tech,O
173,2,tools,O
173,3,crucial,O
173,4,to,O
173,5,rescuers,O
173,6,during,O
173,7,Hurricane,B-DISASTER
173,8,Harvey,I-DISASTER
173,9,Tech,O
173,10,Buzz,O
174,0,Veyangalla,O
174,1,",",O
174,2,a,O
174,3,village,O
174,4,heavily,O
174,5,affected,O
174,6,by,O
174,7,recent,O
174,8,flood,B-DISASTER
174,9,SL,O
174,10,in,O
174,11,Kalutura,O
174,12,district,O
174,13,",",O
174,14,today,O
174,15,situation,O
174,16,lka,O
174,17,Sri,O
174,18,Lanka,O
175,0,Irma,B-DISASTER
175,1,knocked,O
175,2,out,O
175,3,all,O
175,4,the,O
175,5,lights,O
175,6,in,O
175,7,Melbourne,O
175,8,Beach,O
175,9,and,O
175,10,LOOK,O
175,11,AT,O
175,12,IT,O
176,0,This,O
176,1,photo,O
176,2,though,O
176,3,of,O
176,4,a,O
176,5,man,O
176,6,riding,O
176,7,his,O
176,8,bicycle,O
176,9,through,O
176,10,a,O
176,11,damaged,O
176,12,road,O
176,13,in,O
176,14,San,B-LOCATION
176,15,Juan,I-LOCATION
176,16,following,O
176,17,Hurricane,B-DISASTER
176,18,Maria,I-DISASTER
176,19,.,O
177,0,Jayuya,O
177,1,",",O
177,2,PR,O
177,3,(,O
177,4,Mameyes,O
177,5,),O
177,6,not,O
177,7,far,O
177,8,from,O
177,9,home,O
177,10,.,O
177,11,It,O
177,12,sucks,O
177,13,to,O
177,14,see,O
177,15,Puerto,B-LOCATION
177,16,Rico,I-LOCATION
177,17,like,O
177,18,this,O
177,19,.,O
177,20,Ὁ4ὢ2,O
177,21,Hurricane,B-DISASTER
177,22,Maria,I-DISASTER
178,0,Hurricane,B-DISASTER
178,1,Irma,I-DISASTER
178,2,unearths,O
178,3,ancient,O
178,4,canoe,O
178,5,in,O
178,6,Indian,O
178,7,River,O
178,8,in,O
178,9,Brevard,O
178,10,:,O
179,0,Weakened,O
179,1,Hurricane,B-DISASTER
179,2,Harvey,I-DISASTER
179,3,settles,O
179,4,in,O
179,5,over,O
179,6,southeast,O
179,7,Texas,B-LOCATION
179,8,.,O
179,9,.,O
179,10,.,O
179,11,#,O
180,0,Why,O
180,1,2017,O
180,2,is,O
180,3,shaping,O
180,4,up,O
180,5,to,O
180,6,be,O
180,7,one,O
180,8,of,O
180,9,Californiaâ,O
180,10,TMs,O
180,11,worst,O
180,12,fire,B-DISASTER
180,13,seasons,O
181,0,One,O
181,1,Early,O
181,2,Lesson,O
181,3,From,O
181,4,Irma,B-DISASTER
181,5,:,O
181,6,Hurricane,O
181,7,Building,O
181,8,Codes,O
181,9,Work,O
181,10,hurricane,O
181,11,housing,O
182,0,Hurricane,B-DISASTER
182,1,Irma,I-DISASTER
182,2,damages,O
182,3,Catholic,O
182,4,church,O
182,5,in,O
182,6,Big,O
182,7,Pine,O
182,8,Key,O
183,0,The,O
183,1,Woodlands,O
183,2,approves,O
183,3,$,O
183,4,500,O
183,5,",",O
183,6,000,O
183,7,to,O
183,8,supplement,O
183,9,Harvey,B-DISASTER
183,10,cleanup,O
183,11,costs,O
183,12,:,O
183,13,Hurricane,B-DISASTER
183,14,Harvey,I-DISASTER
184,0,Pictures,O
184,1,from,O
184,2,the,O
184,3,Heights,O
184,4,neighborhood,O
184,5,in,O
184,6,Houston,B-LOCATION
184,7,.,O
184,8,Water,B-AID_RESOURCE
184,9,is,O
184,10,rising,O
184,11,.,O
184,12,Harvey,B-DISASTER
185,0,business,O
185,1,:,O
185,2,FEMA,B-ORG
185,3,is,O
185,4,prepared,O
185,5,to,O
185,6,be,O
185,7,on,O
185,8,Harvey,B-DISASTER
185,9,recovery,O
185,10,for,O
185,11,years,O
186,0,Day,O
186,1,5,O
186,2,in,O
186,3,storm-ravaged,O
186,4,",",O
186,5,blacked-out,O
186,6,Puerto,B-LOCATION
186,7,Rico,I-LOCATION
186,8,:,O
186,9,This,O
186,10,is,O
186,11,chaos,O
186,12,',O
186,13,Maria,B-DISASTER
187,0,Cleaning,O
187,1,up,O
187,2,in,O
187,3,some,O
187,4,of,O
187,5,Houston,B-LOCATION
187,6,',O
187,7,s,O
187,8,hardest-hit,O
187,9,neighborhoods,O
187,10,after,O
187,11,Harvey,B-DISASTER
187,12,kprc2,O
188,0,The,O
188,1,scope,O
188,2,of,O
188,3,Puerto,B-LOCATION
188,4,Rico,I-LOCATION
188,5,',O
188,6,s,O
188,7,devastation,O
188,8,is,O
188,9,captured,O
188,10,in,O
188,11,newly-shared,O
188,12,video,O
189,0,Record-breaking,O
189,1,Hurricane,B-DISASTER
189,2,Irma,I-DISASTER
189,3,wreaks,O
189,4,havoc,O
189,5,across,O
189,6,Caribbean,O
189,7,:,O
189,8,',O
189,9,It,O
189,10,is,O
189,11,apocalyptic,O
189,12,',O
189,13,trending,O
190,0,ὢATropical,O
190,1,storm,B-DISASTER
190,2,Harvey,B-DISASTER
190,3,to,O
190,4,slam,O
190,5,Louisiana,O
190,6,next,O
191,0,Images,O
191,1,of,O
191,2,Irma,B-DISASTER
191,3,.,O
191,4,Florida,B-LOCATION
191,5,Keys,O
192,0,Man,O
192,1,Taking,O
192,2,Pictures,O
192,3,Gets,O
192,4,Slammed,O
192,5,by,O
192,6,Hurricane,B-DISASTER
192,7,Irma,I-DISASTER
192,8,Wave,O
193,0,Riverdale,O
193,1,IB,O
193,2,juniors,O
193,3,/,O
193,4,seniors,O
193,5,helping,O
193,6,cleanup,O
193,7,in,O
193,8,Alva,O
193,9,post,O
193,10,Irma,B-DISASTER
194,0,The,O
194,1,hurricane,O
194,2,"""",O
194,3,Harvey,B-DISASTER
194,4,"""",O
194,5,in,O
194,6,the,O
194,7,USA,O
194,8,:,O
194,9,first,O
194,10,victims,O
194,11,and,O
194,12,destructions,O
194,13,-,O
194,14,RIA,O
194,15,Novosti,O
194,16,",",O
194,17,8,O
194,18,/,O
194,19,27,O
194,20,/,O
194,21,20,O
194,22,.,O
194,23,.,O
194,24,.,O
195,0,"""",O
195,1,Barbuda,O
195,2,is,O
195,3,practicably,O
195,4,uninhabitable,O
195,5,"""",O
195,6,after,O
195,7,Cat,O
195,8,.,O
195,9,5,O
195,10,Hurricane,B-DISASTER
195,11,Irma,I-DISASTER
195,12,-,O
195,13,PM,O
195,14,Gaston,O
195,15,Browne,O
